Date,Cumulative_Cases_by_Episode_Date,Cumulative_Resolved_Cases_by_Episode_Date,Cumulative_Active_Cases_by_Episode_Date,Cumulative_Deaths_by_Date_of_Death,Daily_Cases_by_Reported_Date,7-day_Average_of_Newly_Reported_cases_by_Reported_Date,Daily_Cases_by_Episode_Date,Daily_Cases_Linked_to_a_Community_Outbreak_by_Episode_Date,Daily_Cases_Linked_to_a_School_or_Childcare_Outbreak_by_Episode_Date,Daily_Cases_Linked_to_an_Institutional_Outbreak_by_Episode_Date,Daily_Cases_Not_Linked_to_an_Outbreak_ie_Sporadic_Cases_by_Episode_Date,Cases_Newly_Admitted_to_Hospital,Cases_Currently_in_Hospital,Cases_Currently_in_ICU,"Cumulative_Rate_for_0-9_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_10-19_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_20-29_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_30-39_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_40-49_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_50-59_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_60-69_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_70-79_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_80-89_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_90_Years_and_Over_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_Males_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_Females_per_100,000_pop_by_Episode_Date",Source_of_Infection_is_Close_Contact_by_Episode_Date,Source_of_Infection_is_Missing_by_Episode_Date,Source_of_Infection_is_an_Outbreak_by_Episode_Date,Source_of_Infection_is_Travel_by_Episode_Date,Source_of_Infection_is_Unknown_by_Episode_Date,Sum_of_Non-Institutional_Source_of_Infection_Over_the_Last_14_Days,%_No_Known_Source_for_Cases_with_Non-Institutional_Source_of_Infection_Over_the_Last_14_Days,OBJECTID
2020/10/18,6386,4722,1359,305,74,77.6,57,1,5,11,40,2,47,6,355.5,605.8,863.2,535.2,611.2,538,431.4,435.5,1159.8,2938.5,554,654.9,16,14,17,0,10,1030,19.2,251
2020/10/19,6450,4804,1339,307,69,78.4,64,1,0,6,57,3,46,6,363.7,616.4,867.5,540.3,617.1,544.4,436.5,439.4,1165.8,2938.5,559.6,661.5,37,9,7,0,11,1016,18.7,252
2020/10/20,6529,4879,1341,309,47,74.6,79,4,4,12,59,4,45,5,370.1,628.7,877.4,549.7,624.6,549.4,440.7,443.4,1168.8,2949.8,566,670,26,12,20,4,17,1019,18.7,253
2020/10/21,6618,4946,1360,312,69,72.4,89,1,1,46,41,4,44,4,373.7,633.2,881.7,556.7,627.5,555.1,444.9,456.6,1234.3,3096.7,573.9,679,20,5,48,0,16,1007,18.9,254
2020/10/22,6684,5024,1348,312,88,69.7,66,2,4,24,36,2,44,3,375.5,640.2,885.5,561.1,640.9,563,449.9,459.2,1240.3,3142,579.9,685.5,15,9,30,1,11,993,18.9,255
2020/10/23,6765,5099,1353,313,93,71.9,81,1,1,13,66,2,39,3,382.8,649.9,892.3,568.7,649.8,570.9,455.8,463.2,1249.3,3175.9,587.2,693.5,36,10,15,1,19,988,19.5,256
2020/10/24,6830,5171,1342,317,63,71.9,65,2,5,17,41,2,39,3,389.2,657.9,896,573.1,656.5,576.6,463.4,464.5,1261.2,3232.4,591.5,701.5,27,2,24,1,11,987,18.7,257
2020/10/25,6900,5259,1322,319,69,71.1,70,1,3,24,42,3,41,3,391,667.6,902.8,577.5,658.7,582.3,470.1,468.5,1294,3300.2,597.1,709.1,30,7,28,0,5,992,18.2,258
2020/10/26,6973,5373,1280,320,77,72.3,73,1,5,16,51,4,42,4,401.9,677.3,907.1,585.7,662.4,590.2,471.8,473.7,1311.9,3322.8,602.7,717.3,29,11,22,1,10,1004,17.6,259
2020/10/27,7051,5480,1249,322,61,74.3,78,0,3,15,60,1,36,4,409.2,693.2,916.4,594,663.1,595.2,473.5,483,1317.8,3379.3,610.4,724.4,35,12,18,0,13,997,17.4,260
2020/10/28,7163,5581,1257,325,94,77.9,112,2,3,69,38,2,34,2,411,699.4,925.1,596.5,671.3,600.2,481,502.8,1380.4,3627.9,619.5,736.5,22,5,74,0,11,1042,16.3,261
2020/10/29,7227,5661,1240,326,65,74.6,64,0,4,18,42,9,42,2,411.9,707.3,933.1,602.2,678,608.1,485.2,506.7,1386.4,3650.5,625.5,742.7,28,3,22,0,11,1020,16.6,262
2020/10/30,7277,5737,1212,328,122,78.7,50,1,4,9,36,4,45,2,417.4,709.1,941.2,606.6,684.6,610.9,487.8,506.7,1401.3,3661.8,629.2,748.4,22,6,14,0,8,995,15.9,263
2020/10/31,7316,5843,1144,329,83,81.6,39,0,2,5,32,2,44,2,417.4,716.2,946.8,609.1,688.4,615.2,491.1,508,1404.3,3673.1,633.2,751.8,21,1,7,0,10,987,16.5,264
2020/11/01,7366,5933,1101,332,51,79,50,1,3,6,40,1,43,2,418.3,727.6,949.9,613.6,695.8,617.4,495.3,508,1410.3,3718.4,637.9,756.6,22,3,10,0,15,980,17.1,265
2020/11/02,7430,6046,1052,332,56,76,64,3,6,8,47,6,48,2,423.7,739.1,957.3,618.6,703.9,623.1,497,509.4,1416.2,3729.7,643.7,763,32,3,17,2,10,980,17,266
2020/11/03,7502,6183,986,333,36,72.4,72,1,1,37,33,1,48,2,429.2,745.3,960.4,625.6,709.9,628.8,502.9,516,1446,3786.2,648.3,771.9,25,2,38,2,5,973,15.9,267
2020/11/04,7567,6318,912,337,52,66.4,65,5,8,1,51,1,44,1,438.3,755.9,964.7,629.3,717.3,636,506.3,519.9,1455,3786.2,653.3,779.2,34,3,14,1,13,949,16,268
2020/11/05,7613,6407,869,337,45,63.6,46,0,7,5,34,5,48,2,440.1,769.1,970.9,635,721,638.1,506.3,519.9,1458,3797.5,658.1,783.1,22,0,12,3,9,929,16.1,269
2020/11/06,7687,6486,860,341,79,57.4,74,1,3,12,58,3,49,3,446.5,777.1,979,641.4,727.7,645.3,509.6,522.6,1481.8,3820.1,666.3,789,46,0,15,1,12,922,15.5,270
2020/11/07,7723,6550,827,346,75,56.3,36,3,3,4,26,3,49,4,446.5,780.6,985.2,643.2,729.9,649.6,514.7,526.5,1484.8,3820.1,668.8,793.3,15,3,10,0,8,893,15.7,271
2020/11/08,7760,6648,766,346,47,55.7,37,1,2,5,29,1,50,4,450.1,783.3,991.3,648.3,733.6,651.7,516.3,526.5,1487.8,3831.4,672.1,797,17,0,7,2,11,860,17,272
2020/11/09,7830,6746,734,350,31,52.1,70,3,2,23,42,7,49,4,454.7,791.2,998.2,652.1,738.8,655.3,518.9,530.5,1526.5,3921.8,677.8,804.5,27,1,28,2,12,857,17.3,273
2020/11/10,7897,6807,740,350,51,54.3,67,0,2,11,54,3,49,5,459.2,800.9,1009.9,657.2,744,659.6,521.4,538.4,1526.5,3944.4,683.8,811.2,33,1,8,3,22,846,18.6,274
2020/11/11,7954,6859,742,353,78,58,57,0,2,6,49,2,48,5,464.7,808.9,1018.6,662.2,749.9,664.6,523.9,539.7,1526.5,3955.7,690,815.8,33,2,7,2,13,791,20.1,275
2020/11/12,7996,6910,731,355,59,60,42,1,2,8,31,3,45,3,471.9,811.5,1024.8,666.6,750.7,667.4,525.6,541,1532.5,4000.9,693.7,820.1,23,3,11,0,5,769,19.9,276
2020/11/13,8035,6971,707,357,80,60.1,39,1,4,8,26,0,38,3,475.6,816.8,1029.7,669.8,755.1,670.3,527.3,542.4,1541.4,4000.9,698.1,823.1,24,1,13,0,1,758,19.3,277
2020/11/14,8055,7015,683,357,51,56.7,20,3,2,1,14,3,39,3,478.3,816.8,1033.4,672.3,755.1,671,529.8,546.3,1541.4,4000.9,700.4,824.6,9,1,6,1,3,739,18.8,278
2020/11/15,8086,7086,640,360,29,54.1,31,1,3,1,26,0,37,2,481,820.4,1035.3,673.6,759.6,675.3,534,549,1541.4,4000.9,703.3,827.6,16,0,5,1,9,720,18.5,279
2020/11/16,8131,7170,598,363,11,51.3,45,0,2,3,40,3,35,2,487.4,824.8,1039,678.6,763.3,681,535.7,551.6,1541.4,4023.5,706.6,832.8,28,1,5,0,11,701,19.1,280
2020/11/17,8172,7233,576,363,40,49.7,41,1,1,10,29,1,34,2,492.8,828.3,1041.5,681.8,766.2,686,538.2,554.2,1547.4,4068.7,710.3,836.9,20,0,12,1,8,670,20.4,281
2020/11/18,8213,7285,565,363,66,48,41,3,2,6,30,1,34,2,497.4,832.7,1045.8,686.2,769.9,689.6,541.6,556.9,1550.4,4068.7,713.8,841.2,17,5,11,2,6,646,20.1,282
2020/11/19,8233,7318,551,364,53,47.1,20,1,0,1,18,0,32,2,498.3,834.5,1050.2,688.1,773.7,691.1,541.6,556.9,1550.4,4068.7,715.9,842.8,7,1,2,4,6,620,20.5,283
2020/11/20,8259,7383,512,364,30,40,26,1,2,2,21,1,32,2,501.9,837.1,1052.6,691.3,775.1,694.6,543.3,558.2,1550.4,4068.7,718.6,845.1,11,1,5,2,7,572,21.3,284
2020/11/21,8288,7443,480,365,27,36.6,29,4,2,4,19,2,34,2,502.9,839.8,1055.7,696.3,778.8,695.3,544.1,559.5,1559.3,4080,721.7,847.5,11,0,10,1,7,565,21.4,285
2020/11/22,8314,7482,464,368,26,36.1,26,3,1,4,18,3,34,4,505.6,840.7,1059.5,699.5,781.8,696.8,546.6,560.8,1562.3,4080,723.8,850.3,12,1,8,0,5,554,20.8,286
2020/11/23,8357,7537,450,370,20,37.4,43,3,3,10,27,1,29,3,510.1,845.1,1064.4,705.2,787,698.9,548.3,562.1,1562.3,4113.9,727.7,854.6,15,0,15,1,12,527,21.8,287
2020/11/24,8408,7573,465,370,21,34.7,51,5,1,8,37,1,25,3,517.4,849.5,1066.9,714,789.2,704.6,551.7,564.8,1565.3,4136.5,731.7,860.2,28,2,12,1,8,511,19.8,288
2020/11/25,8466,7619,476,371,38,30.7,58,3,2,11,42,2,25,2,521.9,860.1,1072.5,717.8,795.2,711.8,554.2,570.1,1568.3,4136.5,737,865.9,28,3,16,0,11,512,19.3,289
2020/11/26,8512,7647,493,372,60,31.7,46,1,1,5,39,3,25,2,528.3,868,1076.2,722.9,798.1,712.5,557.6,575.3,1577.2,4136.5,741.6,870,26,3,7,2,8,516,19.8,290
2020/11/27,8555,7679,502,374,57,35.6,43,1,1,3,38,3,26,1,531,876,1081.1,729.8,801.1,714.7,559.2,578,1580.2,4136.5,746,873.8,21,3,5,2,12,520,21.7,291
2020/11/28,8592,7720,497,375,59,40.1,37,2,1,2,32,2,27,1,532.9,878.6,1087.3,736.1,803.3,716.8,562.6,579.3,1583.2,4136.5,749.9,876.9,14,2,5,1,15,537,23.3,292
2020/11/29,8640,7749,514,377,22,39.6,48,0,3,4,41,5,29,1,535.6,883.1,1098.5,739.3,808.5,718.2,566,583.3,1586.2,4136.5,754.7,881.2,21,1,7,1,18,554,24.2,293
2020/11/30,8683,7785,520,378,48,43.6,43,1,0,7,35,1,25,1,538.3,886.6,1104,746.9,811.5,721.8,568.5,584.6,1586.2,4159.1,759.8,884.2,21,0,8,1,13,552,24.6,294
2020/12/01,8730,7818,534,378,32,45.1,47,2,1,8,36,3,28,1,541,892.8,1111.5,751.9,815.2,725.4,570.2,588.5,1586.2,4181.7,765,887.9,17,3,11,0,16,558,25.8,295
2020/12/02,8771,7846,546,379,49,46.7,41,1,2,7,31,6,32,1,546.5,897.2,1117.7,753.8,821.1,727.5,572.7,591.2,1589.1,4181.7,768.1,892.6,20,1,10,0,10,558,26.5,296
2020/12/03,8810,7884,546,380,38,43.6,39,0,1,6,32,3,32,1,549.2,904.3,1122,756.4,826.3,733.3,573.5,592.5,1589.1,4181.7,771.3,896.7,18,1,7,1,12,577,26.7,297
2020/12/04,8854,7922,550,382,56,43.4,44,2,3,5,34,2,31,1,552,909.5,1126.3,763.3,830,737.6,576.1,595.1,1592.1,4181.7,776,900.4,23,2,10,1,8,595,26.1,298
2020/12/05,8890,7967,541,382,45,41.4,36,2,1,3,30,1,31,1,553.8,911.3,1133.8,766.5,832.3,740.4,580.3,597.8,1592.1,4193,780,903.2,18,1,6,2,9,602,26.1,299
2020/12/06,8924,8011,530,383,33,43,34,0,1,4,29,1,31,2,556.5,914.8,1139.3,769.6,834.5,744,581.9,599.1,1598.1,4193,782.7,906.9,16,2,5,2,9,610,26.4,300
2020/12/07,8983,8060,539,384,24,39.6,59,0,5,4,50,2,30,1,568.3,921.9,1148.6,774,839.7,746.1,584.5,599.1,1607,4193,787.2,913.6,32,5,9,0,13,626,25.9,301
2020/12/08,9033,8103,546,384,58,43.3,50,1,1,3,45,0,28,1,572.9,928.1,1159.8,776.6,844.9,750.4,585.3,599.1,1613,4193,790.7,919.6,32,3,5,2,8,625,25.9,302
2020/12/09,9085,8147,552,386,36,41.4,52,2,2,2,46,1,25,3,575.6,931.6,1169.7,780.4,850.8,754.7,590.3,600.4,1616,4204.3,794.9,925.2,21,4,6,0,21,619,27.8,303
2020/12/10,9130,8196,548,386,61,44.7,45,2,1,1,41,1,24,3,577.4,939.6,1177.7,784.8,856,758.3,591.2,601.7,1616,4204.3,799.9,928.7,25,1,4,0,15,618,29,304
2020/12/11,9164,8249,529,386,44,43,34,5,0,2,27,1,24,2,579.2,944.9,1183.3,789.2,858.2,760.4,593.7,603.1,1616,4204.3,803.6,931.5,19,1,7,1,6,609,28.4,305
2020/12/12,9197,8292,518,387,65,45.9,33,4,0,5,24,0,21,2,582.9,947.5,1185.2,794.3,861.2,764,595.4,604.4,1616,4238.2,806.5,934.8,14,3,9,1,6,605,27.1,306
2020/12/13,9235,8332,515,388,28,45.1,38,5,0,2,31,0,20,2,584.7,953.7,1191.3,800.6,864.1,765.5,597.1,605.7,1616,4238.2,810.4,938.2,23,0,7,0,8,595,25.9,307
2020/12/14,9277,8377,512,388,12,43.4,42,2,0,3,37,2,21,2,584.7,963.4,1198.2,804.4,866.4,769,601.3,607,1616,4238.2,814,942.5,21,3,5,1,12,594,25.8,308
2020/12/15,9324,8415,520,389,55,43,47,2,1,6,38,1,21,1,586.5,969.6,1203.7,808.8,869.3,776.9,603.8,608.3,1621.9,4249.5,816.9,948.4,21,3,9,0,14,594,25.4,309
2020/12/16,9381,8451,541,389,53,45.4,57,3,1,5,48,0,19,1,589.2,983.7,1206.8,816.4,875.3,781.2,606.3,611,1621.9,4272.2,822.3,953.8,30,2,9,0,16,610,25.7,310
2020/12/17,9420,8492,538,390,64,45.9,39,1,2,5,31,1,18,0,592.9,989,1210.5,817.6,879.7,786.9,607.2,612.3,1627.9,4306.1,827.2,956.4,21,1,8,0,9,610,25.2,311
2020/12/18,9459,8548,521,390,26,43.3,39,3,0,3,33,0,16,0,594.7,996.1,1215.5,820.2,884.2,791.9,607.2,616.2,1630.9,4306.1,831.4,959.6,14,3,6,2,14,605,26.4,312
2020/12/19,9497,8590,517,390,46,40.6,38,1,2,8,27,3,19,0,594.7,999.6,1221.7,823.3,891.6,794.8,609.7,616.2,1636.9,4306.1,835.1,963.2,13,1,11,1,12,607,26.9,313
2020/12/20,9538,8639,509,390,25,40.1,41,2,3,4,32,0,16,0,596.5,1004.9,1229.1,825.2,899,795.5,611.4,617.6,1642.8,4328.7,839.1,966.9,18,2,9,2,10,614,26.7,314
2020/12/21,9601,8694,517,390,19,41.1,63,3,0,6,54,1,15,0,600.1,1009.3,1236.5,830.3,907.9,799.8,617.3,626.8,1645.8,4340,844.6,973.4,29,5,8,1,20,618,27.7,315
2020/12/22,9675,8733,552,390,69,43.1,74,3,1,6,64,2,15,0,602.9,1019,1246.5,837.9,913.1,807.7,624,630.8,1651.8,4351.3,850.9,981,28,6,10,2,28,642,29.8,316
2020/12/23,9768,8766,612,390,55,43.4,93,4,1,6,82,1,14,1,605.6,1032.3,1265.7,844.8,922,814.1,629,637.4,1654.7,4351.3,861,988.5,47,12,11,4,19,683,27.7,317
2020/12/24,9825,8811,624,390,48,41.1,57,9,2,5,41,2,14,1,606.5,1039.4,1271.8,851.1,927.9,819.1,634.1,642.6,1663.7,4351.3,867,993.3,21,7,16,0,13,695,26.9,318
2020/12/25,9871,8845,635,391,49,44.4,46,4,0,3,39,0,11,1,607.4,1050,1277.4,855.6,934.6,821.3,636.6,644,1663.7,4362.6,870.6,998.2,16,4,7,0,19,707,28.3,319
2020/12/26,9936,8896,649,391,97,51.7,65,3,1,3,58,2,13,2,616.5,1055.3,1281.7,861.9,943.5,827.7,643.3,647.9,1663.7,4362.6,876.4,1004.3,39,10,7,1,8,739,27.3,320
2020/12/27,9995,8943,660,392,36,53.3,59,2,1,7,49,1,12,4,622.9,1061.4,1286.1,868.2,951.7,832.7,645.9,653.2,1672.6,4362.6,881.8,1009.9,32,2,10,1,14,760,27.4,321
2020/12/28,10100,8980,728,392,67,60.1,105,6,1,7,91,1,12,2,629.2,1075.6,1299.7,880.8,961.3,842,651.7,659.8,1675.6,4373.9,891.9,1019.8,43,35,14,2,11,823,25.2,322
2020/12/29,10209,9026,791,392,114,66.6,109,4,0,17,88,3,11,4,632.9,1084.4,1315.2,892.2,976.2,853.4,655.9,666.4,1690.5,4385.2,902.1,1030,24,60,21,0,4,885,22.3,323
2020/12/30,10323,9073,858,392,89,71.4,114,3,0,6,105,3,13,5,638.3,1108.2,1338.7,898.5,982.8,863.5,659.3,669,1699.5,4396.5,911.2,1042.3,30,68,8,0,8,942,20.1,324
2020/12/31,10426,9111,923,392,147,85.6,103,0,0,6,97,2,13,5,643.8,1118.8,1353.6,908.6,994,872,665.2,675.6,1711.4,4419.1,922.4,1050.7,24,70,6,0,3,1006,18.2,325
2021/01/01,10461,9168,901,392,89,91.3,35,0,0,1,34,2,13,6,646.5,1124.1,1356.7,910.5,997.7,876.3,667.7,679.6,1714.4,4419.1,926.1,1053.7,7,27,1,0,0,1002,16.9,326
2021/01/02,10538,9217,928,393,133,96.4,77,1,0,9,67,1,14,6,651.1,1133.8,1367.8,916.9,1006.6,883.5,671.1,683.5,1720.3,4430.4,932.6,1061.5,4,61,10,0,2,1041,15.3,327
2021/01/03,10594,9305,896,393,111,107.1,56,0,0,1,55,3,17,5,654.7,1140,1374.6,923.2,1011.8,892.8,673.6,683.5,1720.3,4441.7,937.1,1067.4,0,55,1,0,0,1056,14.1,328
2021/01/04,10595,9356,846,393,88,110.1,1,0,0,0,1,1,18,7,654.7,1140,1374.6,923.2,1011.8,893.5,673.6,683.5,1720.3,4441.7,937.1,1067.6,0,1,0,0,0,994,13,329
