"jurisdiction","date","year","month","day","cases","deaths"
"Afghanistan",2019-12-31,2019,12,31,0,0
"Afghanistan",2020-01-01,2020,1,1,0,0
"Afghanistan",2020-01-02,2020,1,2,0,0
"Afghanistan",2020-01-03,2020,1,3,0,0
"Afghanistan",2020-01-04,2020,1,4,0,0
"Afghanistan",2020-01-05,2020,1,5,0,0
"Afghanistan",2020-01-06,2020,1,6,0,0
"Afghanistan",2020-01-07,2020,1,7,0,0
"Afghanistan",2020-01-08,2020,1,8,0,0
"Afghanistan",2020-01-09,2020,1,9,0,0
"Afghanistan",2020-01-10,2020,1,10,0,0
"Afghanistan",2020-01-11,2020,1,11,0,0
"Afghanistan",2020-01-12,2020,1,12,0,0
"Afghanistan",2020-01-13,2020,1,13,0,0
"Afghanistan",2020-01-14,2020,1,14,0,0
"Afghanistan",2020-01-15,2020,1,15,0,0
"Afghanistan",2020-01-16,2020,1,16,0,0
"Afghanistan",2020-01-17,2020,1,17,0,0
"Afghanistan",2020-01-18,2020,1,18,0,0
"Afghanistan",2020-01-19,2020,1,19,0,0
"Afghanistan",2020-01-20,2020,1,20,0,0
"Afghanistan",2020-01-21,2020,1,21,0,0
"Afghanistan",2020-01-22,2020,1,22,0,0
"Afghanistan",2020-01-23,2020,1,23,0,0
"Afghanistan",2020-01-24,2020,1,24,0,0
"Afghanistan",2020-01-25,2020,1,25,0,0
"Afghanistan",2020-01-26,2020,1,26,0,0
"Afghanistan",2020-01-27,2020,1,27,0,0
"Afghanistan",2020-01-28,2020,1,28,0,0
"Afghanistan",2020-01-29,2020,1,29,0,0
"Afghanistan",2020-01-30,2020,1,30,0,0
"Afghanistan",2020-01-31,2020,1,31,0,0
"Afghanistan",2020-02-01,2020,2,1,0,0
"Afghanistan",2020-02-02,2020,2,2,0,0
"Afghanistan",2020-02-03,2020,2,3,0,0
"Afghanistan",2020-02-04,2020,2,4,0,0
"Afghanistan",2020-02-05,2020,2,5,0,0
"Afghanistan",2020-02-06,2020,2,6,0,0
"Afghanistan",2020-02-07,2020,2,7,0,0
"Afghanistan",2020-02-08,2020,2,8,0,0
"Afghanistan",2020-02-09,2020,2,9,0,0
"Afghanistan",2020-02-10,2020,2,10,0,0
"Afghanistan",2020-02-11,2020,2,11,0,0
"Afghanistan",2020-02-12,2020,2,12,0,0
"Afghanistan",2020-02-13,2020,2,13,0,0
"Afghanistan",2020-02-14,2020,2,14,0,0
"Afghanistan",2020-02-15,2020,2,15,0,0
"Afghanistan",2020-02-16,2020,2,16,0,0
"Afghanistan",2020-02-17,2020,2,17,0,0
"Afghanistan",2020-02-18,2020,2,18,0,0
"Afghanistan",2020-02-19,2020,2,19,0,0
"Afghanistan",2020-02-20,2020,2,20,0,0
"Afghanistan",2020-02-21,2020,2,21,0,0
"Afghanistan",2020-02-22,2020,2,22,0,0
"Afghanistan",2020-02-23,2020,2,23,0,0
"Afghanistan",2020-02-24,2020,2,24,0,0
"Afghanistan",2020-02-25,2020,2,25,1,0
"Afghanistan",2020-02-26,2020,2,26,0,0
"Afghanistan",2020-02-27,2020,2,27,0,0
"Afghanistan",2020-02-28,2020,2,28,0,0
"Afghanistan",2020-02-29,2020,2,29,0,0
"Afghanistan",2020-03-01,2020,3,1,0,0
"Afghanistan",2020-03-02,2020,3,2,0,0
"Afghanistan",2020-03-08,2020,3,8,3,0
"Afghanistan",2020-03-11,2020,3,11,3,0
"Afghanistan",2020-03-15,2020,3,15,3,0
"Afghanistan",2020-03-16,2020,3,16,6,0
"Afghanistan",2020-03-17,2020,3,17,5,0
"Afghanistan",2020-03-18,2020,3,18,1,0
"Afghanistan",2020-03-19,2020,3,19,0,0
"Afghanistan",2020-03-20,2020,3,20,0,0
"Afghanistan",2020-03-21,2020,3,21,2,0
"Afghanistan",2020-03-22,2020,3,22,0,0
"Afghanistan",2020-03-23,2020,3,23,10,0
"Afghanistan",2020-03-24,2020,3,24,6,1
"Afghanistan",2020-03-25,2020,3,25,2,0
"Afghanistan",2020-03-26,2020,3,26,33,0
"Afghanistan",2020-03-27,2020,3,27,0,0
"Afghanistan",2020-03-28,2020,3,28,16,1
"Afghanistan",2020-03-29,2020,3,29,15,1
"Afghanistan",2020-03-30,2020,3,30,8,1
"Afghanistan",2020-03-31,2020,3,31,27,0
"Afghanistan",2020-04-01,2020,4,1,25,0
"Afghanistan",2020-04-02,2020,4,2,26,0
"Afghanistan",2020-04-03,2020,4,3,43,0
"Afghanistan",2020-04-04,2020,4,4,0,0
"Afghanistan",2020-04-05,2020,4,5,35,1
"Afghanistan",2020-04-06,2020,4,6,29,2
"Afghanistan",2020-04-07,2020,4,7,38,0
"Afghanistan",2020-04-08,2020,4,8,30,4
"Afghanistan",2020-04-09,2020,4,9,56,3
"Afghanistan",2020-04-10,2020,4,10,61,1
"Afghanistan",2020-04-11,2020,4,11,37,0
"Afghanistan",2020-04-12,2020,4,12,34,3
"Afghanistan",2020-04-13,2020,4,13,52,0
"Afghanistan",2020-04-14,2020,4,14,58,3
"Afghanistan",2020-04-15,2020,4,15,49,2
"Afghanistan",2020-04-16,2020,4,16,70,2
"Afghanistan",2020-04-17,2020,4,17,10,4
"Afghanistan",2020-04-18,2020,4,18,51,1
"Afghanistan",2020-04-19,2020,4,19,63,0
"Albania",2020-03-09,2020,3,9,2,0
"Albania",2020-03-10,2020,3,10,4,0
"Albania",2020-03-11,2020,3,11,4,0
"Albania",2020-03-12,2020,3,12,1,1
"Albania",2020-03-13,2020,3,13,12,0
"Albania",2020-03-14,2020,3,14,10,0
"Albania",2020-03-15,2020,3,15,5,0
"Albania",2020-03-16,2020,3,16,4,0
"Albania",2020-03-17,2020,3,17,9,0
"Albania",2020-03-18,2020,3,18,4,0
"Albania",2020-03-19,2020,3,19,4,1
"Albania",2020-03-20,2020,3,20,11,0
"Albania",2020-03-21,2020,3,21,0,0
"Albania",2020-03-22,2020,3,22,6,0
"Albania",2020-03-23,2020,3,23,13,0
"Albania",2020-03-24,2020,3,24,11,2
"Albania",2020-03-25,2020,3,25,23,1
"Albania",2020-03-26,2020,3,26,23,0
"Albania",2020-03-27,2020,3,27,28,1
"Albania",2020-03-28,2020,3,28,12,3
"Albania",2020-03-29,2020,3,29,11,1
"Albania",2020-03-30,2020,3,30,15,0
"Albania",2020-03-31,2020,3,31,11,2
"Albania",2020-04-01,2020,4,1,20,3
"Albania",2020-04-02,2020,4,2,16,0
"Albania",2020-04-03,2020,4,3,18,1
"Albania",2020-04-04,2020,4,4,27,1
"Albania",2020-04-05,2020,4,5,29,2
"Albania",2020-04-06,2020,4,6,28,2
"Albania",2020-04-07,2020,4,7,16,1
"Albania",2020-04-08,2020,4,8,6,0
"Albania",2020-04-09,2020,4,9,17,0
"Albania",2020-04-10,2020,4,10,9,1
"Albania",2020-04-11,2020,4,11,7,0
"Albania",2020-04-12,2020,4,12,17,0
"Albania",2020-04-13,2020,4,13,13,0
"Albania",2020-04-14,2020,4,14,21,0
"Albania",2020-04-15,2020,4,15,8,1
"Albania",2020-04-16,2020,4,16,19,1
"Albania",2020-04-17,2020,4,17,24,1
"Albania",2020-04-18,2020,4,18,21,0
"Albania",2020-04-19,2020,4,19,9,0
"Algeria",2019-12-31,2019,12,31,0,0
"Algeria",2020-01-01,2020,1,1,0,0
"Algeria",2020-01-02,2020,1,2,0,0
"Algeria",2020-01-03,2020,1,3,0,0
"Algeria",2020-01-04,2020,1,4,0,0
"Algeria",2020-01-05,2020,1,5,0,0
"Algeria",2020-01-06,2020,1,6,0,0
"Algeria",2020-01-07,2020,1,7,0,0
"Algeria",2020-01-08,2020,1,8,0,0
"Algeria",2020-01-09,2020,1,9,0,0
"Algeria",2020-01-10,2020,1,10,0,0
"Algeria",2020-01-11,2020,1,11,0,0
"Algeria",2020-01-12,2020,1,12,0,0
"Algeria",2020-01-13,2020,1,13,0,0
"Algeria",2020-01-14,2020,1,14,0,0
"Algeria",2020-01-15,2020,1,15,0,0
"Algeria",2020-01-16,2020,1,16,0,0
"Algeria",2020-01-17,2020,1,17,0,0
"Algeria",2020-01-18,2020,1,18,0,0
"Algeria",2020-01-19,2020,1,19,0,0
"Algeria",2020-01-20,2020,1,20,0,0
"Algeria",2020-01-21,2020,1,21,0,0
"Algeria",2020-01-22,2020,1,22,0,0
"Algeria",2020-01-23,2020,1,23,0,0
"Algeria",2020-01-24,2020,1,24,0,0
"Algeria",2020-01-25,2020,1,25,0,0
"Algeria",2020-01-26,2020,1,26,0,0
"Algeria",2020-01-27,2020,1,27,0,0
"Algeria",2020-01-28,2020,1,28,0,0
"Algeria",2020-01-29,2020,1,29,0,0
"Algeria",2020-01-30,2020,1,30,0,0
"Algeria",2020-01-31,2020,1,31,0,0
"Algeria",2020-02-01,2020,2,1,0,0
"Algeria",2020-02-02,2020,2,2,0,0
"Algeria",2020-02-03,2020,2,3,0,0
"Algeria",2020-02-04,2020,2,4,0,0
"Algeria",2020-02-05,2020,2,5,0,0
"Algeria",2020-02-06,2020,2,6,0,0
"Algeria",2020-02-07,2020,2,7,0,0
"Algeria",2020-02-08,2020,2,8,0,0
"Algeria",2020-02-09,2020,2,9,0,0
"Algeria",2020-02-10,2020,2,10,0,0
"Algeria",2020-02-11,2020,2,11,0,0
"Algeria",2020-02-12,2020,2,12,0,0
"Algeria",2020-02-13,2020,2,13,0,0
"Algeria",2020-02-14,2020,2,14,0,0
"Algeria",2020-02-15,2020,2,15,0,0
"Algeria",2020-02-16,2020,2,16,0,0
"Algeria",2020-02-17,2020,2,17,0,0
"Algeria",2020-02-18,2020,2,18,0,0
"Algeria",2020-02-19,2020,2,19,0,0
"Algeria",2020-02-20,2020,2,20,0,0
"Algeria",2020-02-21,2020,2,21,0,0
"Algeria",2020-02-22,2020,2,22,0,0
"Algeria",2020-02-23,2020,2,23,0,0
"Algeria",2020-02-24,2020,2,24,0,0
"Algeria",2020-02-25,2020,2,25,0,0
"Algeria",2020-02-26,2020,2,26,1,0
"Algeria",2020-02-27,2020,2,27,0,0
"Algeria",2020-02-28,2020,2,28,0,0
"Algeria",2020-02-29,2020,2,29,0,0
"Algeria",2020-03-01,2020,3,1,2,0
"Algeria",2020-03-02,2020,3,2,0,0
"Algeria",2020-03-04,2020,3,4,2,0
"Algeria",2020-03-05,2020,3,5,7,0
"Algeria",2020-03-06,2020,3,6,5,0
"Algeria",2020-03-09,2020,3,9,3,0
"Algeria",2020-03-12,2020,3,12,0,0
"Algeria",2020-03-13,2020,3,13,5,1
"Algeria",2020-03-14,2020,3,14,1,1
"Algeria",2020-03-15,2020,3,15,11,0
"Algeria",2020-03-16,2020,3,16,11,2
"Algeria",2020-03-17,2020,3,17,10,0
"Algeria",2020-03-18,2020,3,18,2,1
"Algeria",2020-03-19,2020,3,19,12,1
"Algeria",2020-03-20,2020,3,20,18,1
"Algeria",2020-03-21,2020,3,21,12,3
"Algeria",2020-03-22,2020,3,22,37,5
"Algeria",2020-03-23,2020,3,23,62,2
"Algeria",2020-03-24,2020,3,24,29,0
"Algeria",2020-03-25,2020,3,25,34,2
"Algeria",2020-03-26,2020,3,26,38,2
"Algeria",2020-03-27,2020,3,27,65,4
"Algeria",2020-03-28,2020,3,28,42,1
"Algeria",2020-03-29,2020,3,29,45,3
"Algeria",2020-03-30,2020,3,30,57,2
"Algeria",2020-03-31,2020,3,31,73,4
"Algeria",2020-04-01,2020,4,1,132,9
"Algeria",2020-04-02,2020,4,2,131,14
"Algeria",2020-04-03,2020,4,3,139,5
"Algeria",2020-04-04,2020,4,4,185,42
"Algeria",2020-04-05,2020,4,5,80,25
"Algeria",2020-04-06,2020,4,6,69,22
"Algeria",2020-04-07,2020,4,7,103,21
"Algeria",2020-04-08,2020,4,8,45,20
"Algeria",2020-04-09,2020,4,9,104,12
"Algeria",2020-04-10,2020,4,10,94,30
"Algeria",2020-04-11,2020,4,11,95,21
"Algeria",2020-04-12,2020,4,12,64,19
"Algeria",2020-04-13,2020,4,13,89,18
"Algeria",2020-04-14,2020,4,14,69,20
"Algeria",2020-04-15,2020,4,15,87,12
"Algeria",2020-04-16,2020,4,16,90,11
"Algeria",2020-04-17,2020,4,17,108,12
"Algeria",2020-04-18,2020,4,18,150,16
"Algeria",2020-04-19,2020,4,19,117,3
"Andorra",2020-03-03,2020,3,3,1,0
"Andorra",2020-03-14,2020,3,14,1,0
"Andorra",2020-03-16,2020,3,16,3,0
"Andorra",2020-03-17,2020,3,17,9,0
"Andorra",2020-03-18,2020,3,18,0,0
"Andorra",2020-03-19,2020,3,19,39,0
"Andorra",2020-03-20,2020,3,20,22,0
"Andorra",2020-03-21,2020,3,21,0,0
"Andorra",2020-03-22,2020,3,22,13,0
"Andorra",2020-03-23,2020,3,23,25,0
"Andorra",2020-03-24,2020,3,24,20,0
"Andorra",2020-03-25,2020,3,25,31,0
"Andorra",2020-03-26,2020,3,26,24,0
"Andorra",2020-03-27,2020,3,27,36,3
"Andorra",2020-03-28,2020,3,28,43,0
"Andorra",2020-03-29,2020,3,29,41,1
"Andorra",2020-03-30,2020,3,30,26,2
"Andorra",2020-03-31,2020,3,31,36,2
"Andorra",2020-04-01,2020,4,1,6,4
"Andorra",2020-04-02,2020,4,2,14,2
"Andorra",2020-04-03,2020,4,3,38,1
"Andorra",2020-04-04,2020,4,4,11,1
"Andorra",2020-04-05,2020,4,5,27,1
"Andorra",2020-04-06,2020,4,6,35,1
"Andorra",2020-04-07,2020,4,7,25,3
"Andorra",2020-04-08,2020,4,8,19,1
"Andorra",2020-04-09,2020,4,9,19,1
"Andorra",2020-04-10,2020,4,10,19,2
"Andorra",2020-04-11,2020,4,11,18,1
"Andorra",2020-04-12,2020,4,12,21,2
"Andorra",2020-04-13,2020,4,13,16,1
"Andorra",2020-04-14,2020,4,14,8,0
"Andorra",2020-04-15,2020,4,15,13,2
"Andorra",2020-04-16,2020,4,16,14,2
"Andorra",2020-04-17,2020,4,17,9,0
"Andorra",2020-04-18,2020,4,18,14,2
"Andorra",2020-04-19,2020,4,19,8,0
"Angola",2020-03-22,2020,3,22,2,0
"Angola",2020-03-23,2020,3,23,0,0
"Angola",2020-03-24,2020,3,24,0,0
"Angola",2020-03-25,2020,3,25,0,0
"Angola",2020-03-26,2020,3,26,0,0
"Angola",2020-03-27,2020,3,27,1,0
"Angola",2020-03-28,2020,3,28,1,0
"Angola",2020-03-29,2020,3,29,0,0
"Angola",2020-03-30,2020,3,30,3,2
"Angola",2020-03-31,2020,3,31,0,0
"Angola",2020-04-01,2020,4,1,0,0
"Angola",2020-04-02,2020,4,2,1,0
"Angola",2020-04-03,2020,4,3,0,0
"Angola",2020-04-04,2020,4,4,0,0
"Angola",2020-04-05,2020,4,5,2,0
"Angola",2020-04-06,2020,4,6,4,0
"Angola",2020-04-07,2020,4,7,2,0
"Angola",2020-04-08,2020,4,8,1,0
"Angola",2020-04-09,2020,4,9,2,0
"Angola",2020-04-10,2020,4,10,0,0
"Angola",2020-04-11,2020,4,11,0,0
"Angola",2020-04-12,2020,4,12,0,0
"Angola",2020-04-13,2020,4,13,0,0
"Angola",2020-04-14,2020,4,14,0,0
"Angola",2020-04-15,2020,4,15,0,0
"Angola",2020-04-16,2020,4,16,0,0
"Angola",2020-04-17,2020,4,17,0,0
"Angola",2020-04-18,2020,4,18,0,0
"Angola",2020-04-19,2020,4,19,5,0
"Anguilla",2020-03-27,2020,3,27,2,0
"Anguilla",2020-03-28,2020,3,28,0,0
"Anguilla",2020-03-29,2020,3,29,0,0
"Anguilla",2020-03-30,2020,3,30,0,0
"Anguilla",2020-03-31,2020,3,31,0,0
"Anguilla",2020-04-01,2020,4,1,0,0
"Anguilla",2020-04-02,2020,4,2,0,0
"Anguilla",2020-04-03,2020,4,3,1,0
"Anguilla",2020-04-04,2020,4,4,0,0
"Anguilla",2020-04-05,2020,4,5,0,0
"Anguilla",2020-04-06,2020,4,6,0,0
"Anguilla",2020-04-07,2020,4,7,0,0
"Anguilla",2020-04-08,2020,4,8,0,0
"Anguilla",2020-04-09,2020,4,9,0,0
"Anguilla",2020-04-10,2020,4,10,0,0
"Anguilla",2020-04-11,2020,4,11,0,0
"Anguilla",2020-04-12,2020,4,12,0,0
"Anguilla",2020-04-13,2020,4,13,0,0
"Anguilla",2020-04-14,2020,4,14,0,0
"Anguilla",2020-04-15,2020,4,15,0,0
"Anguilla",2020-04-16,2020,4,16,0,0
"Anguilla",2020-04-17,2020,4,17,0,0
"Anguilla",2020-04-18,2020,4,18,0,0
"Anguilla",2020-04-19,2020,4,19,0,0
"Antigua_and_Barbuda",2020-03-15,2020,3,15,1,0
"Antigua_and_Barbuda",2020-03-21,2020,3,21,0,0
"Antigua_and_Barbuda",2020-03-22,2020,3,22,0,0
"Antigua_and_Barbuda",2020-03-23,2020,3,23,0,0
"Antigua_and_Barbuda",2020-03-24,2020,3,24,0,0
"Antigua_and_Barbuda",2020-03-25,2020,3,25,2,0
"Antigua_and_Barbuda",2020-03-26,2020,3,26,0,0
"Antigua_and_Barbuda",2020-03-27,2020,3,27,4,0
"Antigua_and_Barbuda",2020-03-28,2020,3,28,0,0
"Antigua_and_Barbuda",2020-03-29,2020,3,29,0,0
"Antigua_and_Barbuda",2020-03-30,2020,3,30,0,0
"Antigua_and_Barbuda",2020-03-31,2020,3,31,0,0
"Antigua_and_Barbuda",2020-04-01,2020,4,1,0,0
"Antigua_and_Barbuda",2020-04-02,2020,4,2,0,0
"Antigua_and_Barbuda",2020-04-03,2020,4,3,2,0
"Antigua_and_Barbuda",2020-04-04,2020,4,4,6,0
"Antigua_and_Barbuda",2020-04-05,2020,4,5,0,0
"Antigua_and_Barbuda",2020-04-06,2020,4,6,0,0
"Antigua_and_Barbuda",2020-04-07,2020,4,7,0,0
"Antigua_and_Barbuda",2020-04-08,2020,4,8,0,0
"Antigua_and_Barbuda",2020-04-09,2020,4,9,0,0
"Antigua_and_Barbuda",2020-04-10,2020,4,10,4,2
"Antigua_and_Barbuda",2020-04-11,2020,4,11,2,0
"Antigua_and_Barbuda",2020-04-12,2020,4,12,0,0
"Antigua_and_Barbuda",2020-04-13,2020,4,13,0,0
"Antigua_and_Barbuda",2020-04-14,2020,4,14,2,0
"Antigua_and_Barbuda",2020-04-15,2020,4,15,0,0
"Antigua_and_Barbuda",2020-04-16,2020,4,16,0,0
"Antigua_and_Barbuda",2020-04-17,2020,4,17,0,0
"Antigua_and_Barbuda",2020-04-18,2020,4,18,0,0
"Antigua_and_Barbuda",2020-04-19,2020,4,19,0,0
"Argentina",2020-03-04,2020,3,4,1,0
"Argentina",2020-03-06,2020,3,6,1,0
"Argentina",2020-03-07,2020,3,7,6,0
"Argentina",2020-03-08,2020,3,8,1,1
"Argentina",2020-03-09,2020,3,9,3,0
"Argentina",2020-03-11,2020,3,11,7,0
"Argentina",2020-03-13,2020,3,13,12,0
"Argentina",2020-03-14,2020,3,14,3,1
"Argentina",2020-03-15,2020,3,15,11,0
"Argentina",2020-03-16,2020,3,16,11,0
"Argentina",2020-03-17,2020,3,17,9,0
"Argentina",2020-03-18,2020,3,18,14,0
"Argentina",2020-03-19,2020,3,19,18,0
"Argentina",2020-03-20,2020,3,20,31,1
"Argentina",2020-03-21,2020,3,21,30,0
"Argentina",2020-03-22,2020,3,22,67,1
"Argentina",2020-03-23,2020,3,23,41,0
"Argentina",2020-03-24,2020,3,24,35,0
"Argentina",2020-03-25,2020,3,25,86,2
"Argentina",2020-03-26,2020,3,26,115,2
"Argentina",2020-03-27,2020,3,27,87,4
"Argentina",2020-03-28,2020,3,28,101,5
"Argentina",2020-03-29,2020,3,29,55,2
"Argentina",2020-03-30,2020,3,30,75,1
"Argentina",2020-03-31,2020,3,31,146,4
"Argentina",2020-04-01,2020,4,1,0,0
"Argentina",2020-04-02,2020,4,2,167,7
"Argentina",2020-04-03,2020,4,3,0,3
"Argentina",2020-04-04,2020,4,4,132,3
"Argentina",2020-04-05,2020,4,5,186,6
"Argentina",2020-04-06,2020,4,6,103,3
"Argentina",2020-04-07,2020,4,7,74,7
"Argentina",2020-04-08,2020,4,8,87,7
"Argentina",2020-04-09,2020,4,9,80,5
"Argentina",2020-04-10,2020,4,10,99,14
"Argentina",2020-04-11,2020,4,11,81,3
"Argentina",2020-04-12,2020,4,12,162,7
"Argentina",2020-04-13,2020,4,13,66,6
"Argentina",2020-04-14,2020,4,14,69,3
"Argentina",2020-04-15,2020,4,15,160,7
"Argentina",2020-04-16,2020,4,16,0,4
"Argentina",2020-04-17,2020,4,17,128,6
"Argentina",2020-04-18,2020,4,18,98,7
"Argentina",2020-04-19,2020,4,19,170,10
"Armenia",2019-12-31,2019,12,31,0,0
"Armenia",2020-01-01,2020,1,1,0,0
"Armenia",2020-01-02,2020,1,2,0,0
"Armenia",2020-01-03,2020,1,3,0,0
"Armenia",2020-01-04,2020,1,4,0,0
"Armenia",2020-01-05,2020,1,5,0,0
"Armenia",2020-01-06,2020,1,6,0,0
"Armenia",2020-01-07,2020,1,7,0,0
"Armenia",2020-01-08,2020,1,8,0,0
"Armenia",2020-01-09,2020,1,9,0,0
"Armenia",2020-01-10,2020,1,10,0,0
"Armenia",2020-01-11,2020,1,11,0,0
"Armenia",2020-01-12,2020,1,12,0,0
"Armenia",2020-01-13,2020,1,13,0,0
"Armenia",2020-01-14,2020,1,14,0,0
"Armenia",2020-01-15,2020,1,15,0,0
"Armenia",2020-01-16,2020,1,16,0,0
"Armenia",2020-01-17,2020,1,17,0,0
"Armenia",2020-01-18,2020,1,18,0,0
"Armenia",2020-01-19,2020,1,19,0,0
"Armenia",2020-01-20,2020,1,20,0,0
"Armenia",2020-01-21,2020,1,21,0,0
"Armenia",2020-01-22,2020,1,22,0,0
"Armenia",2020-01-23,2020,1,23,0,0
"Armenia",2020-01-24,2020,1,24,0,0
"Armenia",2020-01-25,2020,1,25,0,0
"Armenia",2020-01-26,2020,1,26,0,0
"Armenia",2020-01-27,2020,1,27,0,0
"Armenia",2020-01-28,2020,1,28,0,0
"Armenia",2020-01-29,2020,1,29,0,0
"Armenia",2020-01-30,2020,1,30,0,0
"Armenia",2020-01-31,2020,1,31,0,0
"Armenia",2020-02-01,2020,2,1,0,0
"Armenia",2020-02-02,2020,2,2,0,0
"Armenia",2020-02-03,2020,2,3,0,0
"Armenia",2020-02-04,2020,2,4,0,0
"Armenia",2020-02-05,2020,2,5,0,0
"Armenia",2020-02-06,2020,2,6,0,0
"Armenia",2020-02-07,2020,2,7,0,0
"Armenia",2020-02-08,2020,2,8,0,0
"Armenia",2020-02-09,2020,2,9,0,0
"Armenia",2020-02-10,2020,2,10,0,0
"Armenia",2020-02-11,2020,2,11,0,0
"Armenia",2020-02-12,2020,2,12,0,0
"Armenia",2020-02-13,2020,2,13,0,0
"Armenia",2020-02-14,2020,2,14,0,0
"Armenia",2020-02-15,2020,2,15,0,0
"Armenia",2020-02-16,2020,2,16,0,0
"Armenia",2020-02-17,2020,2,17,0,0
"Armenia",2020-02-18,2020,2,18,0,0
"Armenia",2020-02-19,2020,2,19,0,0
"Armenia",2020-02-20,2020,2,20,0,0
"Armenia",2020-02-21,2020,2,21,0,0
"Armenia",2020-02-22,2020,2,22,0,0
"Armenia",2020-02-23,2020,2,23,0,0
"Armenia",2020-02-24,2020,2,24,0,0
"Armenia",2020-02-25,2020,2,25,0,0
"Armenia",2020-02-26,2020,2,26,0,0
"Armenia",2020-02-27,2020,2,27,0,0
"Armenia",2020-02-28,2020,2,28,0,0
"Armenia",2020-02-29,2020,2,29,0,0
"Armenia",2020-03-01,2020,3,1,1,0
"Armenia",2020-03-02,2020,3,2,0,0
"Armenia",2020-03-12,2020,3,12,3,0
"Armenia",2020-03-13,2020,3,13,2,0
"Armenia",2020-03-14,2020,3,14,7,0
"Armenia",2020-03-15,2020,3,15,7,0
"Armenia",2020-03-16,2020,3,16,10,0
"Armenia",2020-03-17,2020,3,17,22,0
"Armenia",2020-03-18,2020,3,18,26,0
"Armenia",2020-03-19,2020,3,19,37,0
"Armenia",2020-03-20,2020,3,20,7,0
"Armenia",2020-03-21,2020,3,21,14,0
"Armenia",2020-03-22,2020,3,22,24,0
"Armenia",2020-03-23,2020,3,23,30,0
"Armenia",2020-03-24,2020,3,24,4,0
"Armenia",2020-03-25,2020,3,25,71,0
"Armenia",2020-03-26,2020,3,26,25,0
"Armenia",2020-03-27,2020,3,27,39,1
"Armenia",2020-03-28,2020,3,28,43,0
"Armenia",2020-03-29,2020,3,29,52,2
"Armenia",2020-03-30,2020,3,30,0,0
"Armenia",2020-03-31,2020,3,31,58,0
"Armenia",2020-04-01,2020,4,1,50,0
"Armenia",2020-04-02,2020,4,2,39,0
"Armenia",2020-04-03,2020,4,3,92,1
"Armenia",2020-04-04,2020,4,4,73,3
"Armenia",2020-04-05,2020,4,5,34,0
"Armenia",2020-04-06,2020,4,6,52,0
"Armenia",2020-04-07,2020,4,7,11,1
"Armenia",2020-04-08,2020,4,8,20,0
"Armenia",2020-04-09,2020,4,9,28,1
"Armenia",2020-04-10,2020,4,10,40,1
"Armenia",2020-04-11,2020,4,11,16,1
"Armenia",2020-04-12,2020,4,12,30,2
"Armenia",2020-04-13,2020,4,13,46,0
"Armenia",2020-04-14,2020,4,14,26,1
"Armenia",2020-04-15,2020,4,15,72,3
"Armenia",2020-04-16,2020,4,16,48,1
"Armenia",2020-04-17,2020,4,17,42,1
"Armenia",2020-04-18,2020,4,18,47,1
"Armenia",2020-04-19,2020,4,19,43,0
"Aruba",2020-03-13,2020,3,13,2,0
"Aruba",2020-03-20,2020,3,20,2,0
"Aruba",2020-03-24,2020,3,24,8,0
"Aruba",2020-03-25,2020,3,25,5,0
"Aruba",2020-03-26,2020,3,26,2,0
"Aruba",2020-03-27,2020,3,27,9,0
"Aruba",2020-03-28,2020,3,28,0,0
"Aruba",2020-03-29,2020,3,29,0,0
"Aruba",2020-03-30,2020,3,30,22,0
"Aruba",2020-04-01,2020,4,1,5,0
"Aruba",2020-04-02,2020,4,2,0,0
"Aruba",2020-04-03,2020,4,3,5,0
"Aruba",2020-04-04,2020,4,4,2,0
"Aruba",2020-04-05,2020,4,5,2,0
"Aruba",2020-04-06,2020,4,6,0,0
"Aruba",2020-04-07,2020,4,7,7,0
"Aruba",2020-04-08,2020,4,8,3,0
"Aruba",2020-04-09,2020,4,9,3,0
"Aruba",2020-04-10,2020,4,10,5,0
"Aruba",2020-04-11,2020,4,11,4,0
"Aruba",2020-04-12,2020,4,12,6,0
"Aruba",2020-04-13,2020,4,13,0,0
"Aruba",2020-04-14,2020,4,14,0,0
"Aruba",2020-04-15,2020,4,15,0,0
"Aruba",2020-04-16,2020,4,16,1,1
"Aruba",2020-04-17,2020,4,17,2,0
"Aruba",2020-04-18,2020,4,18,1,1
"Aruba",2020-04-19,2020,4,19,0,0
"Australia",2019-12-31,2019,12,31,0,0
"Australia",2020-01-01,2020,1,1,0,0
"Australia",2020-01-02,2020,1,2,0,0
"Australia",2020-01-03,2020,1,3,0,0
"Australia",2020-01-04,2020,1,4,0,0
"Australia",2020-01-05,2020,1,5,0,0
"Australia",2020-01-06,2020,1,6,0,0
"Australia",2020-01-07,2020,1,7,0,0
"Australia",2020-01-08,2020,1,8,0,0
"Australia",2020-01-09,2020,1,9,0,0
"Australia",2020-01-10,2020,1,10,0,0
"Australia",2020-01-11,2020,1,11,0,0
"Australia",2020-01-12,2020,1,12,0,0
"Australia",2020-01-13,2020,1,13,0,0
"Australia",2020-01-14,2020,1,14,0,0
"Australia",2020-01-15,2020,1,15,0,0
"Australia",2020-01-16,2020,1,16,0,0
"Australia",2020-01-17,2020,1,17,0,0
"Australia",2020-01-18,2020,1,18,0,0
"Australia",2020-01-19,2020,1,19,0,0
"Australia",2020-01-20,2020,1,20,0,0
"Australia",2020-01-21,2020,1,21,0,0
